ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
240	"ENSMUSG00000008206"	"Cers4"	chr8	+	4519462	4520682	4519462	4520308	4520553	4520682	240	0,0,0,1,0	9,5,4,7,6	0,0,0	1,3,4	-2	-1	1	1.0	0.0,0.0,0.0,0.067,0.0	0.0,0.0,0.0	0.013
243	"ENSMUSG00000061232"	"H2-K1"	chr17	-	33996826	33997157	33996826	33996859	33997037	33997157	243	15,1,8,13,19	102,7,94,151,146	6,6,1	69,33,15	-2	-1	0.671531362164	1.0	0.068,0.067,0.041,0.041,0.061	0.042,0.083,0.032	0.003
249	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756811	41756512	41756561	41756681	41756811	249	5,0,0,4,5	44,8,17,43,43	2,2,2	25,24,5	-2	-1	0.859280317395	1.0	0.054,0.0,0.0,0.044,0.055	0.038,0.04,0.167	-0.051
250	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756995	41756512	41756561	41756938	41756995	250	7,1,2,5,5	13,9,13,3,1	2,3,2	4,0,4	-2	-1	0.55217519433	1.0	0.212,0.053,0.071,0.455,0.714	0.2,1.0,0.2	-0.166
251	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756995	41756512	41756811	41756938	41756995	251	2,1,2,1,0	49,34,20,59,42	0,1,0	26,15,6	-2	-1	1	1.0	0.02,0.014,0.048,0.008,0.0	0.0,0.032,0.0	0.007
253	"ENSMUSG00000024883"	"Rin1"	chr19	+	5051200	5051468	5051200	5051254	5051353	5051468	253	1,0,0,0,0	0,4,4,1,3	0,0,0	0,1,1	-2	-1	1	1.0	1.0,0.0,0.0,0.0,0.0	NA,0.0,0.0	0.2
256	"ENSMUSG00000037791"	"Phf12"	chr11	+	78024812	78025086	78024812	78024929	78025023	78025086	256	12,11,21,18,13	0,0,0,1,0	4,7,13	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,0.9,1.0	1.0,1.0,1.0	-0.02
257	"ENSMUSG00000041506"	"Rrp9"	chr9	+	106482911	106483211	106482911	106483036	106483118	106483211	257	1,0,0,1,2	31,40,37,45,28	0,0,0	15,18,22	-2	-1	1	1.0	0.016,0.0,0.0,0.011,0.034	0.0,0.0,0.0	0.012
259	"ENSMUSG00000028670"	"Lypla2"	chr4	-	135969427	135969674	135969427	135969529	135969600	135969674	259	0,1,0,0,0	34,42,42,38,22	0,1,1	22,32,28	-2	-1	1	1.0	0.0,0.012,0.0,0.0,0.0	0.0,0.015,0.018	-0.009
266	"ENSMUSG00000001249"	"Hpn"	chr7	-	31103153	31103423	31103153	31103194	31103300	31103423	266	0,0,2,4,0	8,12,21,10,11	0,0,0	7,9,8	-2	-1	0.763431028909	1.0	0.0,0.0,0.045,0.167,0.0	0.0,0.0,0.0	0.042
267	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3558660	3559159	3558660	3558693	3559096	3559159	267	3,0,4,3,1	20,10,10,17,10	1,0,0	11,1,0	-2	-1	1	1.0	0.07,0.0,0.167,0.081,0.048	0.043,0.0,NA	0.052
268	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3558660	3559159	3558660	3558693	3559137	3559159	268	20,6,15,12,7	4,0,4,3,6	3,2,0	1,0,0	-2	-1	1	1.0	0.714,1.0,0.652,0.667,0.368	0.6,1.0,NA	-0.12
270	"ENSMUSG00000040459"	"Arglu1"	chr8	-	8681383	8683973	8681383	8681467	8683747	8683973	270	25,10,22,16,17	100,80,121,65,61	4,6,6	51,63,62	-2	-1	0.00075618199764	0.0565336064902	0.111,0.059,0.083,0.11,0.122	0.038,0.045,0.046	0.054
273	"ENSMUSG00000030744"	"Rps3"	chr7	-	99482260	99482700	99482260	99482354	99482569	99482700	273	2,4,1,2,2	668,1039,933,706,580	1,1,0	476,434,409	-2	-1	1	1.0	0.001,0.002,0.001,0.001,0.002	0.001,0.001,0.0	0.001
274	"ENSMUSG00000115987"	"Vps28"	chr15	-	76622470	76622708	76622470	76622562	76622654	76622708	274	1,1,2,0,1	197,156,213,161,126	0,0,1	133,112,116	-2	-1	1	1.0	0.003,0.003,0.005,0.0,0.004	0.0,0.0,0.004	0.002
275	"ENSMUSG00000115987"	"Vps28"	chr15	-	76623170	76623494	76623170	76623272	76623388	76623494	275	1,0,0,0,0	157,217,225,150,153	0,0,0	107,90,102	-2	-1	1	1.0	0.003,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.001
276	"ENSMUSG00000115987"	"Vps28"	chr15	-	76623170	76624175	76623170	76623272	76624085	76624175	276	17,26,12,9,17	0,0,0,1,0	12,9,16	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,0.818,1.0	1.0,1.0,1.0	-0.036
277	"ENSMUSG00000115987"	"Vps28"	chr15	-	76623170	76624175	76623170	76623494	76624085	76624175	277	17,26,12,9,17	120,127,135,105,112	12,9,16	69,107,59	-2	-1	0.55787784541	1.0	0.066,0.093,0.043,0.041,0.071	0.08,0.04,0.119	-0.017
278	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9959097	9959315	9959097	9959171	9959254	9959315	278	1,0,1,2,2	8,12,4,8,7	0,0,0	9,4,7	-2	-1	0.530315708261	1.0	0.059,0.0,0.111,0.111,0.125	0.0,0.0,0.0	0.081
279	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986603	9986288	9986355	9986552	9986603	279	4,3,0,4,5	4,1,11,1,12	6,0,5	1,1,8	-2	-1	0.70757597059	1.0	0.333,0.6,0.0,0.667,0.172	0.75,0.0,0.238	0.025
280	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986761	9986288	9986603	9986690	9986761	280	2,0,0,0,0	26,5,19,15,19	0,0,0	12,4,10	-2	-1	1	1.0	0.037,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.007
283	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30309480	30310054	30309480	30309559	30309985	30310054	283	6,9,3,5,4	13,15,13,15,8	8,10,7	21,33,23	-2	-1	0.598923266636	1.0	0.188,0.231,0.103,0.143,0.2	0.16,0.132,0.132	0.032
284	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30309480	30310054	30309480	30309559	30310027	30310054	284	17,14,5,15,9	0,0,0,0,0	14,16,17	0,2,0	-2	-1	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.8,1.0	0.067
288	"ENSMUSG00000028057"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717572	88717658	288	2,0,0,0,0	3,6,0,2,5	0,0,1	4,0,4	-2	-1	1	1.0	0.25,0.0,NA,0.0,0.0	0.0,NA,0.111	0.007
289	"ENSMUSG00000028057"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717601	88717658	289	4,9,10,2,1	36,39,29,23,17	1,2,1	15,20,26	-2	-1	0.00704153172606	0.201743008737	0.053,0.103,0.147,0.042,0.029	0.032,0.048,0.019	0.042
290	"ENSMUSG00000028057"	"Rit1"	chr3	+	88725994	88726471	88725994	88726068	88726279	88726471	290	3,0,3,1,1	55,53,55,42,24	0,0,3	22,32,34	-2	-1	1	1.0	0.027,0.0,0.027,0.012,0.02	0.0,0.0,0.042	0.003
295	"ENSMUSG00000037487"	"Ubr5"	chr15	-	37973302	37975671	37973302	37973458	37975586	37975671	295	0,0,0,0,0	92,37,74,75,60	0,2,1	50,65,47	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.015,0.011	-0.009
298	"ENSMUSG00000027185"	"Nat10"	chr2	-	103734374	103734990	103734374	103734525	103734917	103734990	298	1,2,2,2,0	0,0,5,0,0	3,2,0	0,1,0	-2	-1	1	1.0	1.0,1.0,0.167,1.0,NA	1.0,0.5,NA	0.042
299	"ENSMUSG00000041921"	"Metap1d"	chr2	+	71509740	71511560	71509740	71509890	71511411	71511560	299	0,5,0,1,0	34,25,30,31,11	0,1,1	34,23,31	-2	-1	1	1.0	0.0,0.091,0.0,0.016,0.0	0.0,0.021,0.016	0.009
301	"ENSMUSG00000038637"	"Lrrc56"	chr7	+	141196981	141198361	141196981	141197169	141198273	141198361	301	1,0,0,0,0	1,0,4,3,3	0,0,0	4,0,3	-2	-1	1	1.0	0.333,NA,0.0,0.0,0.0	0.0,NA,0.0	0.083
303	"ENSMUSG00000033735"	"Spr"	chr6	-	85136822	85137113	85136822	85136931	85137060	85137113	303	45,66,65,60,32	1,1,0,1,3	53,34,26	1,1,1	-2	-1	1	1.0	0.957,0.971,1.0,0.968,0.842	0.964,0.944,0.929	0.002
305	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5972631	5972888	5972631	5972726	5972812	5972888	305	8,7,20,7,1	96,34,79,66,77	7,6,1	54,59,52	-2	-1	0.171653069993	1.0	0.04,0.093,0.112,0.05,0.006	0.061,0.048,0.01	0.021
306	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4125959	4126200	4125959	4126040	4126041	4126200	306	0,1,0,0,0	7,18,4,7,2	0,0,0	3,4,4	-2	-1	1	1.0	0.0,0.027,0.0,0.0,0.0	0.0,0.0,0.0	0.005
307	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127549	4127836	4127549	4127639	4127759	4127836	307	3,7,8,5,2	125,137,119,109,111	5,2,7	102,120,122	-2	-1	0.984414482997	1.0	0.012,0.025,0.033,0.022,0.009	0.024,0.008,0.028	0.0
311	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44858162	44858749	44858162	44858209	44858452	44858749	311	5,2,2,0,1	24,16,27,22,13	1,1,4	19,15,33	-2	-1	0.905194864061	1.0	0.094,0.059,0.036,0.0,0.037	0.026,0.032,0.057	0.007
312	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44859722	44859945	44859722	44859802	44859887	44859945	312	4,0,4,1,0	40,38,53,37,36	0,0,0	22,12,21	-2	-1	0.567152970569	1.0	0.048,0.0,0.036,0.013,0.0	0.0,0.0,0.0	0.019
314	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122791607	122791934	122791607	122791735	122791826	122791934	314	0,3,0,0,0	8,4,4,6,5	0,3,3	5,13,6	-2	-1	0.0242289883193	0.348906095482	0.0,0.273,0.0,0.0,0.0	0.0,0.103,0.2	-0.046
315	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122791607	122791934	122791607	122791755	122791826	122791934	315	0,3,0,0,0	145,135,157,123,121	0,3,3	162,248,344	-2	-1	1	1.0	0.0,0.011,0.0,0.0,0.0	0.0,0.006,0.004	-0.001
316	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122799338	122800593	122799338	122799474	122800450	122800593	316	0,0,0,0,0	157,166,177,143,177	0,3,0	222,291,371	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.005,0.0	-0.002
318	"ENSMUSG00000038429"	"Usp5"	chr6	-	124816983	124817471	124816983	124817068	124817317	124817471	318	4,0,3,3,0	110,66,121,60,78	0,0,0	40,56,53	-2	-1	1	1.0	0.018,0.0,0.012,0.024,0.0	0.0,0.0,0.0	0.011
325	"ENSMUSG00000040029"	"Ipo8"	chr6	-	148770682	148775093	148770682	148772809	148774976	148775093	325	0,0,0,1,0	11,7,17,10,17	0,0,0	8,9,22	-2	-1	1	1.0	0.0,0.0,0.0,0.048,0.0	0.0,0.0,0.0	0.01
330	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185266900	185267279	185266900	185267014	185267172	185267279	330	0,0,1,0,0	5,9,3,4,3	0,0,0	0,3,2	-2	-1	1	1.0	0.0,0.0,0.143,0.0,0.0	NA,0.0,0.0	0.029
331	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185266900	185267279	185266900	185267074	185267172	185267279	331	0,0,1,0,0	15,14,11,11,4	0,0,0	17,11,13	-2	-1	1	1.0	0.0,0.0,0.043,0.0,0.0	0.0,0.0,0.0	0.009
332	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185275911	185277221	185275911	185275947	185277146	185277221	332	1,4,1,1,0	18,23,30,30,31	0,1,0	10,16,29	-2	-1	0.595793468448	1.0	0.027,0.08,0.016,0.016,0.0	0.0,0.03,0.0	0.018
333	"ENSMUSG00000034126"	"Pomt2"	chr12	-	87111336	87111583	87111336	87111442	87111523	87111583	333	0,1,0,0,2	5,2,8,5,6	0,0,0	2,11,6	-2	-1	1	1.0	0.0,0.2,0.0,0.0,0.143	0.0,0.0,0.0	0.069
334	"ENSMUSG00000034761"	"Map4k5"	chr12	-	69807197	69809282	69807197	69807253	69809211	69809282	334	2,1,1,2,0	43,18,44,37,33	3,2,5	9,11,18	-2	-1	0.000102742497493	0.017922857896	0.023,0.027,0.011,0.026,0.0	0.143,0.083,0.122	-0.099
342	"ENSMUSG00000024908"	"Ppp6r3"	chr19	-	3483527	3487091	3483527	3484916	3486975	3487091	342	8,6,13,8,16	66,48,91,100,50	4,3,4	35,64,48	-2	-1	0.022248580077	0.341098518481	0.057,0.059,0.067,0.038,0.138	0.054,0.023,0.04	0.033
348	"ENSMUSG00000035086"	"Becn1"	chr11	-	101289782	101290499	101289782	101289925	101290438	101290499	348	1,2,0,0,0	107,64,95,87,72	1,1,0	72,50,60	-2	-1	1	1.0	0.005,0.015,0.0,0.0,0.0	0.007,0.01,0.0	-0.002
354	"ENSMUSG00000035086"	"Becn1"	chr11	-	101295533	101296316	101295533	101295624	101296257	101296316	354	4,4,7,7,4	86,75,94,72,56	5,0,2	84,48,59	-2	-1	0.0652243719823	0.617341137573	0.023,0.026,0.036,0.046,0.034	0.029,0.0,0.017	0.018
355	"ENSMUSG00000039001"	"Rps21"	chr2	+	180257620	180257851	180257620	180257683	180257787	180257851	355	2,2,3,0,1	214,329,233,227,171	1,7,3	142,393,323	-2	-1	1	1.0	0.005,0.003,0.006,0.0,0.003	0.004,0.009,0.005	-0.003
358	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40801917	40802623	40801917	40802127	40802417	40802623	358	0,0,0,0,1	740,1267,1322,745,653	0,0,0	608,996,1037	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.001	0.0,0.0,0.0	0.0
359	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40802417	40802891	40802417	40802623	40802738	40802891	359	0,0,0,0,1	890,1325,1550,0,2	0,0,0	1,3,71	-2	-1	1	1.0	0.0,0.0,0.0,NA,0.2	0.0,0.0,0.0	0.05
366	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105845259	105846391	105845259	105845436	105846315	105846391	366	0,0,1,3,0	3,3,2,4,4	0,0,0	0,1,1	-2	-1	1	1.0	0.0,0.0,0.2,0.273,0.0	NA,0.0,0.0	0.095
367	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105846164	105846391	105846164	105846221	105846315	105846391	367	0,0,1,3,0	2,0,0,0,0	1,0,0	0,0,0	-2	-1	1	1.0	0.0,NA,1.0,1.0,NA	1.0,NA,NA	-0.333
371	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332238	29332660	29332778	371	0,0,2,0,0	23,20,20,12,13	2,0,0	13,10,3	-2	-1	1	1.0	0.0,0.0,0.048,0.0,0.0	0.071,0.0,0.0	-0.014
372	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332257	29332660	29332778	372	0,0,2,0,0	3,7,1,3,2	2,0,0	2,2,1	-2	-1	1	1.0	0.0,0.0,0.5,0.0,0.0	0.333,0.0,0.0	-0.011
373	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332279	29332660	29332778	373	0,0,2,0,0	3,2,0,7,1	2,0,0	8,0,3	-2	-1	1	1.0	0.0,0.0,1.0,0.0,0.0	0.111,NA,0.0	0.145
374	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29333513	29333842	29333513	29333589	29333774	29333842	374	8,13,8,8,3	152,232,200,179,131	2,4,3	67,97,98	-2	-1	0.249367919883	1.0	0.026,0.027,0.02,0.022,0.011	0.015,0.02,0.015	0.005
378	"ENSMUSG00000001065"	"Zfp276"	chr8	+	123264815	123265070	123264815	123264926	123264994	123265070	378	0,0,1,1,0	13,9,18,5,10	0,0,0	3,2,0	-2	-1	1	1.0	0.0,0.0,0.027,0.091,0.0	0.0,0.0,NA	0.024
379	"ENSMUSG00000029359"	"Tesc"	chr5	+	118056376	118056644	118056376	118056438	118056536	118056644	379	0,0,0,0,0	3,7,3,8,7	0,0,2	3,1,1	-2	-1	0.823394722735	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.5	-0.167
389	"ENSMUSG00000025499"	"Hras"	chr7	-	141190929	141191467	141190929	141191227	141191341	141191467	389	1,0,0,0,0	3,1,4,7,1	0,1,0	5,9,7	-2	-1	1	1.0	0.143,0.0,0.0,0.0,0.0	0.0,0.053,0.0	0.011
390	"ENSMUSG00000025499"	"Hras"	chr7	-	141191341	141192290	141191341	141191467	141192130	141192290	390	1,0,0,0,0	132,167,182,153,123	0,1,0	176,280,225	-2	-1	1	1.0	0.004,0.0,0.0,0.0,0.0	0.0,0.002,0.0	0.0
408	"ENSMUSG00000003526"	"Prodh"	chr16	-	18077443	18077883	18077443	18077590	18077790	18077883	408	0,0,0,0,1	10,7,17,11,12	0,0,0	4,1,6	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.04	0.0,0.0,0.0	0.008
412	"ENSMUSG00000037266"	"Rsrp1"	chr4	+	134925292	134926818	134925292	134925432	134926025	134926818	412	1,0,0,0,1	4,3,12,0,5	0,0,0	9,2,5	-2	-1	1	1.0	0.111,0.0,0.0,NA,0.091	0.0,0.0,0.0	0.051
413	"ENSMUSG00000037266"	"Rsrp1"	chr4	+	134925292	134926818	134925292	134925432	134926734	134926818	413	56,16,72,36,20	93,320,562,97,62	16,3,10	26,12,62	-2	-1	0.380323287502	1.0	0.231,0.024,0.06,0.157,0.139	0.235,0.111,0.075	-0.018
414	"ENSMUSG00000028393"	"Alad"	chr4	-	62510867	62511612	62510867	62510923	62511523	62511612	414	4,11,12,6,2	205,196,332,92,138	1,3,4	35,92,70	-2	-1	1	1.0	0.01,0.027,0.018,0.032,0.007	0.014,0.016,0.028	-0.001
415	"ENSMUSG00000018442"	"Derl2"	chr11	-	71013442	71015800	71013442	71013638	71015726	71015800	415	2,5,0,5,1	0,0,0,0,0	1,2,1	0,1,1	-2	-1	1	1.0	1.0,1.0,NA,1.0,1.0	1.0,0.5,0.333	0.389
416	"ENSMUSG00000057110"	"Cntrl"	chr2	+	35175537	35176322	35175537	35175600	35176127	35176322	416	2,5,0,0,0	8,9,14,9,19	1,0,0	5,1,2	-2	-1	0.45242753529	1.0	0.111,0.217,0.0,0.0,0.0	0.091,0.0,0.0	0.035
419	"ENSMUSG00000038822"	"Hace1"	chr10	+	45700953	45709994	45700953	45701024	45709880	45709994	419	0,0,0,0,0	14,8,10,6,11	0,0,1	2,2,1	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.333	-0.111
420	"ENSMUSG00000039648"	"Kyat1"	chr2	-	30185125	30185753	30185125	30185569	30185666	30185753	420	3,4,1,1,3	46,32,56,40,20	2,1,5	29,29,37	-2	-1	0.555590634736	1.0	0.032,0.059,0.009,0.012,0.07	0.033,0.017,0.063	-0.001
424	"ENSMUSG00000002763"	"Pex6"	chr17	+	46723673	46724027	46723673	46723735	46723918	46724027	424	0,0,5,2,1	58,31,50,35,34	0,1,3	24,40,29	-2	-1	0.934598306503	1.0	0.0,0.0,0.048,0.028,0.014	0.0,0.012,0.049	-0.002
427	"ENSMUSG00000002799"	"Jag2"	chr12	-	112915470	112915993	112915470	112915517	112915604	112915993	427	0,1,0,0,0	6,15,7,18,16	3,2,0	8,11,10	-2	-1	0.163357726065	1.0	0.0,0.032,0.0,0.0,0.0	0.158,0.083,0.0	-0.074
434	"ENSMUSG00000061046"	"Haghl"	chr17	-	25783502	25783886	25783502	25783582	25783784	25783886	434	2,0,5,1,2	13,9,12,9,10	2,6,0	18,15,19	-2	-1	0.731696295252	1.0	0.071,0.0,0.172,0.053,0.091	0.053,0.167,0.0	0.004
436	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90257116	90257411	90257116	90257218	90257294	90257411	436	0,0,0,0,0	7,8,8,21,11	0,1,0	10,4,7	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.111,0.0	-0.037
437	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90258464	90259492	90258464	90258526	90259385	90259492	437	1,0,0,0,0	1,5,5,0,0	0,1,1	1,5,2	-2	-1	1	1.0	0.333,0.0,0.0,NA,NA	0.0,0.091,0.2	0.014
439	"ENSMUSG00000039449"	"Prpf18"	chr2	-	4637147	4638995	4637147	4637216	4638848	4638995	439	2,0,1,3,1	65,29,63,73,33	2,0,0	45,30,37	-2	-1	1	1.0	0.015,0.0,0.008,0.02,0.015	0.022,0.0,0.0	0.004
441	"ENSMUSG00000063011"	"Msln"	chr17	-	25752941	25753424	25752941	25753062	25753377	25753424	441	0,3,0,0,0	0,3,1,1,1	0,0,0	1,0,0	-2	-1	1	1.0	NA,0.333,0.0,0.0,0.0	0.0,NA,NA	0.083
445	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152244872	152245283	152244872	152244996	152245101	152245283	445	4,0,0,2,0	26,3,32,23,17	0,0,0	12,4,5	-2	-1	0.597097675802	1.0	0.071,0.0,0.0,0.042,0.0	0.0,0.0,0.0	0.023
446	"ENSMUSG00000032383"	"Ppib"	chr9	+	66062988	66065671	66062988	66063082	66065486	66065671	446	1,3,1,0,0	182,205,285,278,168	0,0,0	81,82,42	-2	-1	1	1.0	0.003,0.007,0.002,0.0,0.0	0.0,0.0,0.0	0.002
450	"ENSMUSG00000089832"	"Shkbp1"	chr7	-	27355400	27355626	27355400	27355446	27355572	27355626	450	4,0,2,3,2	2,5,2,0,1	0,2,2	0,1,3	-2	-1	1	1.0	0.5,0.0,0.333,1.0,0.5	NA,0.5,0.25	0.092
466	"ENSMUSG00000052331"	"Ankrd44"	chr1	-	54657615	54659006	54657615	54657699	54658918	54659006	466	0,0,1,0,0	5,0,0,4,2	1,0,0	0,0,2	-2	-1	1	1.0	0.0,NA,1.0,0.0,0.0	1.0,NA,0.0	-0.25
467	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32332478	32332916	32332478	32332609	32332810	32332916	467	0,0,0,0,0	48,10,34,31,35	1,0,0	20,12,15	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.024,0.0,0.0	-0.008
468	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32333002	32334696	32333002	32333144	32334587	32334696	468	0,0,0,0,0	21,25,36,18,16	1,0,0	17,12,7	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.029,0.0,0.0	-0.01
469	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32333002	32335623	32333002	32334696	32335562	32335623	469	3,7,4,6,6	30,33,32,23,17	1,3,1	21,9,12	-2	-1	0.0860727444074	0.727353721463	0.048,0.096,0.059,0.115,0.15	0.023,0.143,0.04	0.025
470	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32338270	32338514	32338270	32338354	32338456	32338514	470	13,15,11,6,7	3,3,3,4,8	10,9,4	2,14,7	-2	-1	0.156395088733	1.0	0.684,0.714,0.647,0.429,0.304	0.714,0.243,0.222	0.163
473	"ENSMUSG00000020812"	"Snhg16"	chr11	+	116674299	116675798	116674299	116674375	116675507	116675798	473	2,0,4,4,0	14,7,9,7,8	0,0,0	2,1,2	-2	-1	0.00600957331081	0.190203024242	0.067,0.0,0.182,0.222,0.0	0.0,0.0,0.0	0.094
474	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69903007	69903719	69903007	69903452	69903653	69903719	474	4,0,0,1,0	4,7,9,5,6	2,0,0	9,8,4	-2	-1	0.856049467129	1.0	0.333,0.0,0.0,0.091,0.0	0.1,0.0,0.0	0.051
478	"ENSMUSG00000022253"	"Nadk2"	chr15	+	9100105	9100202	9100105	9100145	9100146	9100202	478	0,2,1,2,1	58,49,101,64,36	0,0,0	27,22,28	-2	-1	1	1.0	0.0,0.02,0.005,0.015,0.014	0.0,0.0,0.0	0.011
487	"ENSMUSG00000031482"	"Slc25a15"	chr8	-	22380837	22383344	22380837	22381007	22383206	22383344	487	0,0,0,0,0	6,17,5,10,10	1,0,0	8,19,6	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.059,0.0,0.0	-0.02
489	"ENSMUSG00000062963"	"Ufc1"	chr1	-	171289517	171289947	171289517	171289594	171289854	171289947	489	36,37,47,45,27	2,2,6,5,4	32,32,24	1,4,3	-2	-1	0.688126689547	1.0	0.9,0.902,0.797,0.818,0.771	0.941,0.8,0.8	-0.009
490	"ENSMUSG00000062963"	"Ufc1"	chr1	-	171289517	171289947	171289517	171289594	171289883	171289947	490	39,39,47,49,27	134,152,169,128,114	33,36,28	122,110,131	-2	-1	0.617399959605	1.0	0.127,0.114,0.122,0.161,0.106	0.119,0.141,0.097	0.007
493	"ENSMUSG00000021238"	"Aldh6a1"	chr12	-	84442070	84443788	84442070	84442145	84443728	84443788	493	5,11,11,8,4	36,48,69,38,26	1,11,18	23,44,63	-2	-1	0.400238827014	1.0	0.065,0.103,0.074,0.095,0.071	0.021,0.111,0.125	-0.004
494	"ENSMUSG00000041096"	"Tspyl2"	chrX	-	152340085	152340380	152340085	152340197	152340302	152340380	494	1,0,0,3,0	14,9,17,12,8	1,0,0	12,4,8	-2	-1	1	1.0	0.034,0.0,0.0,0.111,0.0	0.04,0.0,0.0	0.016
496	"ENSMUSG00000022283"	"Pabpc1"	chr15	-	36597972	36598312	36597972	36598127	36598201	36598312	496	1,0,0,0,0	285,264,263,233,160	0,0,0	109,231,166	-2	-1	1	1.0	0.002,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.0
497	"ENSMUSG00000034432"	"Cops8"	chr1	+	90604374	90605512	90604374	90604445	90605463	90605512	497	8,3,12,13,12	60,123,107,86,82	3,12,7	94,97,117	-2	-1	0.143439137188	0.958295512277	0.063,0.012,0.053,0.07,0.068	0.016,0.058,0.029	0.019
507	"ENSMUSG00000005566"	"Trim28"	chr7	+	13029087	13029252	13029087	13029124	13029206	13029252	507	6,4,21,5,4	111,120,122,135,82	2,2,3	43,30,33	-2	-1	0.495299294374	1.0	0.026,0.016,0.079,0.018,0.024	0.023,0.032,0.043	-0.0
508	"ENSMUSG00000026942"	"Traf2"	chr2	-	25528231	25530448	25528231	25528306	25530286	25530448	508	0,0,1,0,0	22,11,18,24,8	5,0,0	16,11,11	-2	-1	0.258275366036	1.0	0.0,0.0,0.027,0.0,0.0	0.135,0.0,0.0	-0.04
509	"ENSMUSG00000040466"	"Blvrb"	chr7	+	27459255	27459633	27459255	27459420	27459562	27459633	509	0,0,0,0,1	28,16,23,27,15	0,0,0	3,9,7	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.032	0.0,0.0,0.0	0.006
512	"ENSMUSG00000060216"	"Arrb2"	chr11	+	70437943	70438391	70437943	70438028	70438318	70438391	512	1,0,0,0,0	13,10,7,12,4	0,0,0	7,6,7	-2	-1	1	1.0	0.037,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.007
514	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15306872	15307821	15306872	15306990	15307727	15307821	514	0,0,0,1,0	1,0,4,1,1	0,0,0	5,4,1	-2	-1	1	1.0	0.0,NA,0.0,0.333,0.0	0.0,0.0,0.0	0.083
