ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
203	"ENSMUSG00000022195"	"6030458C11Rik"	chr15	-	12823560	12823706	12819903	12821553	12824466	12824641	203	5,26,7	2,0,0	24,31,23	0,0,0	145	-1	nan	nan	-0.018,1.0,1.0	1.0,1.0,1.0	-0.339
205	"ENSMUSG00000091537"	"Tma7"	chr9	-	109082170	109082226	109082001	109082089	109082326	109082587	205	191,131,269	3,0,0	105,79,62	0,0,2	55	-1	nan	nan	7.346,1.0,1.0	1.0,1.0,-1.292	2.879
206	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70220016	70220046	70217864	70218277	70235139	70235208	206	7,15,20	0,0,0	9,6,8	1,0,0	29	-1	nan	nan	1.0,1.0,1.0	-0.45,1.0,1.0	0.483
207	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70225927	70225954	70224966	70225048	70235139	70235208	207	14,18,17	9,25,12	12,15,14	6,8,5	26	-1	nan	nan	-0.064,-0.028,-0.058	-0.083,-0.078,-0.121	0.044
208	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70235139	70235208	70224966	70225048	70236477	70236603	208	27,44,35	0,0,0	15,16,21	0,2,0	68	-1	nan	nan	1.0,1.0,1.0	1.0,-0.133,1.0	0.378
209	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70247573	70247719	70245852	70245992	70266629	70266754	209	17,20,11	0,0,0	4,5,9	0,1,0	145	-1	nan	nan	1.0,1.0,1.0	1.0,-0.036,1.0	0.345
210	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70256359	70256471	70247573	70247719	70266629	70266754	210	47,49,27	0,0,0	28,46,52	0,1,1	111	-1	nan	nan	1.0,1.0,1.0	1.0,-0.708,-0.881	1.196
211	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70256359	70256471	70247573	70247719	70267308	70267506	211	24,27,16	1,2,0	14,25,24	1,2,0	111	-1	nan	nan	-0.276,-0.138,1.0	-0.144,-0.127,1.0	-0.048
212	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70266629	70266754	70247573	70247719	70267308	70267506	212	21,20,12	1,2,0	32,22,19	1,2,0	124	-1	nan	nan	-0.204,-0.088,1.0	-0.348,-0.097,1.0	0.051
213	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70266629	70266754	70256359	70256471	70267308	70267506	213	44,44,23	0,2,0	46,42,46	0,0,0	124	-1	nan	nan	1.0,-0.216,1.0	1.0,1.0,1.0	-0.405
214	"ENSMUSG00000070564"	"Ntn5"	chr7	+	45691046	45691235	45686576	45686825	45691411	45691561	214	1,0,0	0,0,0	0,1,0	1,0,0	188	-1	1	nan	1.0,NA,NA	-0.0,1.0,NA	0.5
215	"ENSMUSG00000070564"	"Ntn5"	chr7	+	45692340	45692421	45691883	45691937	45693995	45694553	215	0,3,1	0,0,0	0,1,2	0,1,0	80	-1	1	nan	NA,1.0,1.0	NA,-0.013,1.0	0.506
217	"ENSMUSG00000052812"	"Atad2b"	chr12	+	5000639	5000693	4990871	4991058	5006605	5006791	217	0,0,0	4,5,3	0,1,0	6,7,9	53	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.003,-0.0	0.001
219	"ENSMUSG00000090145"	"Ugt1a6b"	chr1	+	88215794	88215882	88215043	88215175	88216137	88216357	219	4,2,7	2,0,1	4,3,2	0,0,0	87	-1	nan	nan	-0.024,1.0,-0.087	1.0,1.0,1.0	-0.704
222	"ENSMUSG00000085795"	"Zfp703"	chr8	+	26978234	26978395	26977324	26977611	26978567	26978672	222	0,1,0	10,30,17	1,2,2	15,25,8	160	-1	1	nan	-0.0,-0.0,-0.0	-0.0,-0.001,-0.002	0.001
223	"ENSMUSG00000085795"	"Zfp703"	chr8	+	26978261	26978395	26977324	26977611	26978567	26978733	223	0,1,0	10,30,17	1,3,2	15,25,8	133	-1	1	nan	-0.0,-0.0,-0.0	-0.001,-0.001,-0.002	0.001
227	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75533540	75533590	75528809	75528927	75541159	75541378	227	1,7,5	0,1,0	2,2,0	0,0,0	49	-1	1	nan	1.0,-0.167,1.0	1.0,1.0,NA	-0.389
228	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75533540	75533594	75528809	75528927	75541159	75541378	228	17,34,33	0,1,0	28,10,14	0,0,0	53	-1	nan	nan	1.0,-1.789,1.0	1.0,1.0,1.0	-0.93
231	"ENSMUSG00000029470"	"P2rx4"	chr5	+	122724593	122724674	122719129	122719226	122724989	122725131	231	3,3,2	0,2,0	8,3,4	1,0,3	80	-1	nan	nan	1.0,-0.019,1.0	-0.111,1.0,-0.017	0.37
232	"ENSMUSG00000029470"	"P2rx4"	chr5	+	122727398	122727464	122727197	122727291	122727744	122727840	232	7,6,9	2,1,0	4,10,3	0,0,0	65	-1	nan	nan	-0.057,-0.102,1.0	1.0,1.0,1.0	-0.72
235	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126836218	126836321	126834428	126834496	126840497	126840639	235	1600,1686,1451	0,1,0	1235,961,818	0,0,0	102	-1	1	nan	1.0,1.064,1.0	1.0,1.0,1.0	0.021
236	"ENSMUSG00000057469"	"E2f6"	chr12	+	16812248	16812372	16811163	16811315	16813846	16813912	236	0,0,0	7,28,19	2,0,1	26,28,40	123	-1	1	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.0	0.0
237	"ENSMUSG00000057469"	"E2f6"	chr12	+	16812288	16812372	16810962	16811315	16813846	16813912	237	0,0,0	7,28,19	2,1,0	26,28,40	83	-1	nan	nan	-0.0,-0.0,-0.0	-0.001,-0.0,-0.0	0.0
238	"ENSMUSG00000057469"	"E2f6"	chr12	+	16813846	16813912	16811098	16811315	16816399	16816454	238	27,75,37	3,21,15	47,52,58	14,14,23	65	-1	nan	nan	-0.161,-0.058,-0.039	-0.054,-0.061,-0.04	-0.034
239	"ENSMUSG00000057469"	"E2f6"	chr12	+	16824569	16824717	16822092	16822207	16825364	16826429	239	235,331,210	1,2,3	232,225,207	2,1,0	147	-1	nan	nan	2.67,8.946,-0.909	-3.742,2.885,1.0	3.521
246	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23109119	23109259	23108718	23108851	23109984	23110153	246	523,657,480	1,7,3	592,420,463	6,0,0	139	-1	nan	nan	1.362,-2.079,7.619	-2.446,1.0,1.0	2.449
247	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23111125	23111263	23110579	23110723	23111502	23111558	247	1039,977,1026	0,2,2	1087,593,566	1,0,0	137	-1	1	nan	1.0,1.39,1.364	1.144,1.0,1.0	0.203
248	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23111502	23111592	23110579	23111263	23111816	23111896	248	1026,900,1063	1,0,1	954,713,651	0,0,0	89	-1	1	nan	1.095,1.0,1.091	1.0,1.0,1.0	0.062
249	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23112350	23112457	23111816	23111896	23113166	23113184	249	44,25,26	543,483,613	30,13,15	534,410,431	106	-1	1	nan	-0.001,-0.0,-0.0	-0.001,-0.0,-0.0	0.0
253	"ENSMUSG00000041890"	"Git2"	chr5	-	114743730	114743880	114739032	114739281	114745428	114745571	253	9,14,7	3,11,3	7,9,7	9,4,2	149	-1	1	nan	-0.021,-0.009,-0.016	-0.005,-0.015,-0.024	-0.001
254	"ENSMUSG00000041890"	"Git2"	chr5	-	114743775	114743880	114739032	114739281	114745428	114745571	254	8,7,6	3,11,3	4,9,4	9,4,2	104	-1	1	nan	-0.026,-0.006,-0.02	-0.004,-0.022,-0.02	-0.002
258	"ENSMUSG00000041890"	"Git2"	chr5	-	114764586	114764673	114764346	114764477	114766451	114766523	258	19,46,21	2,0,0	20,20,19	0,0,0	86	-1	nan	nan	-0.124,1.0,1.0	1.0,1.0,1.0	-0.375
260	"ENSMUSG00000024789"	"Jak2"	chr19	+	29288673	29288801	29287900	29288087	29291166	29291301	260	61,94,36	0,0,0	81,36,40	0,0,1	127	-1	nan	nan	1.0,1.0,1.0	1.0,1.0,-0.46	0.487
261	"ENSMUSG00000024789"	"Jak2"	chr19	+	29288673	29288801	29287900	29288087	29294855	29294943	261	20,48,16	0,0,0	34,25,28	0,0,1	127	-1	nan	nan	1.0,1.0,1.0	1.0,1.0,-0.283	0.428
262	"ENSMUSG00000024789"	"Jak2"	chr19	+	29291166	29291301	29287900	29288087	29294855	29294943	262	30,26,17	0,0,0	31,19,16	0,0,1	134	-1	nan	nan	1.0,1.0,1.0	1.0,1.0,-0.136	0.379
263	"ENSMUSG00000024789"	"Jak2"	chr19	+	29291166	29291301	29288673	29288801	29294855	29294943	263	71,73,37	0,1,0	78,30,26	0,0,0	134	-1	nan	nan	1.0,-1.197,1.0	1.0,1.0,1.0	-0.732
265	"ENSMUSG00000041187"	"Prkd2"	chr7	+	16848724	16848879	16847600	16847732	16848980	16849206	265	14,23,9	0,0,0	26,35,10	0,0,1	154	-1	nan	nan	1.0,1.0,1.0	1.0,1.0,-0.069	0.356
266	"ENSMUSG00000026495"	"Efcab2"	chr1	+	178434008	178434316	178406084	178406133	178437401	178437450	266	0,0,1	0,1,6	0,1,0	1,4,7	307	-1	1	nan	NA,-0.0,-0.001	-0.0,-0.001,-0.0	-0.0
267	"ENSMUSG00000026495"	"Efcab2"	chr1	+	178474881	178474961	178455815	178455888	178475684	178475727	267	25,26,25	0,1,0	31,22,30	0,0,1	79	-1	nan	nan	1.0,-0.491,1.0	1.0,1.0,-0.612	0.04
269	"ENSMUSG00000054162"	"Spock3"	chr8	+	63113433	63113442	62951799	62951988	63113542	63113588	269	0,0,1	0,1,0	0,0,0	1,3,0	8	-1	1	nan	NA,-0.0,1.0	-0.0,-0.0,NA	0.5
272	"ENSMUSG00000116048"	"Sept2"	chr1	+	93501506	93501652	93500457	93500559	93503434	93503518	272	69,135,62	2,0,1	104,81,63	0,0,0	145	-1	nan	nan	-0.312,1.0,-0.747	1.0,1.0,1.0	-1.02
273	"ENSMUSG00000002688"	"Prkd1"	chr12	-	50419852	50419876	50394829	50395040	50425438	50425599	273	0,3,0	1,2,0	1,0,0	0,0,0	23	-1	1	nan	-0.0,-0.07,NA	1.0,NA,NA	-1.035
274	"ENSMUSG00000054770"	"Kctd18"	chr1	-	57961900	57961995	57959142	57959245	57967496	57967723	274	5,7,2	0,0,1	4,2,2	0,0,1	94	-1	nan	nan	1.0,1.0,-0.022	1.0,1.0,-0.022	0.0
275	"ENSMUSG00000032883"	"Acsl3"	chr1	+	78663140	78663280	78657824	78658103	78681592	78682010	275	4,23,0	0,6,2	2,7,8	3,3,5	139	-1	nan	nan	1.0,-0.028,-0.0	-0.005,-0.017,-0.012	0.335
277	"ENSMUSG00000032883"	"Acsl3"	chr1	+	78696080	78696204	78694195	78694346	78696428	78696500	277	17,48,35	0,0,0	23,26,23	0,1,0	123	-1	nan	nan	1.0,1.0,1.0	1.0,-0.268,1.0	0.423
278	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44163876	44164084	44161809	44161953	44166808	44166998	278	15,20,9	0,0,0	20,20,9	0,0,1	207	-1	nan	nan	1.0,1.0,1.0	1.0,1.0,-0.045	0.348
279	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44174161	44174375	44173337	44174031	44175838	44175983	279	50,28,33	0,0,0	25,16,11	0,0,1	213	-1	nan	nan	1.0,1.0,1.0	1.0,1.0,-0.054	0.351
281	"ENSMUSG00000022009"	"Nufip1"	chr14	+	76111923	76111997	76110890	76111326	76114174	76114273	281	10,28,12	1,0,0	18,5,16	0,0,0	73	-1	nan	nan	-0.159,1.0,1.0	1.0,1.0,1.0	-0.386
282	"ENSMUSG00000038543"	"BC028528"	chr3	-	95884969	95885068	95883957	95884237	95888140	95888296	282	16,13,13	0,0,0	15,7,6	1,0,0	98	-1	nan	nan	1.0,1.0,1.0	-0.181,1.0,1.0	0.394
283	"ENSMUSG00000038543"	"BC028528"	chr3	-	95884969	95885071	95883953	95884237	95888140	95888296	283	26,11,19	0,0,0	20,14,5	1,0,0	101	-1	nan	nan	1.0,1.0,1.0	-0.247,1.0,1.0	0.416
288	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103818803	103818907	103817759	103817843	103820253	103820461	288	22,31,23	0,1,1	27,34,24	0,2,0	103	-1	nan	nan	1.0,-0.431,-0.288	1.0,-0.198,1.0	-0.507
289	"ENSMUSG00000030711"	"Sult1a1"	chr7	-	126675227	126675353	126675048	126675146	126675443	126675583	289	74,42,73	1,0,0	55,24,31	0,0,0	125	-1	nan	nan	-1.451,1.0,1.0	1.0,1.0,1.0	-0.817
292	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83730110	83730257	83729381	83729525	83733413	83733566	292	19,21,16	3,25,3	17,25,21	9,4,3	146	-1	nan	nan	-0.045,-0.006,-0.038	-0.013,-0.045,-0.05	0.006
293	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83731902	83732037	83730110	83730257	83733413	83733566	293	9,17,13	4,3,6	5,16,9	0,3,2	134	-1	nan	nan	-0.017,-0.044,-0.016	1.0,-0.041,-0.035	-0.334
294	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83733413	83733566	83729381	83729525	83734008	83734125	294	17,69,23	0,0,0	25,46,31	0,0,2	152	-1	nan	nan	1.0,1.0,1.0	1.0,1.0,-0.114	0.371
295	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734008	83734125	83729381	83729525	83734295	83734352	295	5,24,10	0,0,0	8,26,30	0,1,0	116	-1	nan	nan	1.0,1.0,1.0	1.0,-0.289,1.0	0.43
296	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734295	83734352	83734008	83734125	83741106	83741169	296	6,27,12	1,0,1	8,29,34	0,2,1	56	-1	nan	nan	-0.12,1.0,-0.273	1.0,-0.349,-1.545	0.5
297	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734295	83734410	83734008	83734125	83741106	83741183	297	4,16,6	1,0,1	6,18,12	0,2,1	114	-1	nan	nan	-0.036,1.0,-0.056	1.0,-0.086,-0.118	0.037
298	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734301	83734352	83734008	83734125	83741106	83741326	298	2,7,1	1,0,1	0,6,11	0,2,1	50	-1	1	nan	-0.042,1.0,-0.02	NA,-0.064,-0.282	0.486
301	"ENSMUSG00000116378"	"Gcat"	chr15	+	79034959	79035061	79033930	79034061	79035256	79035403	301	22,22,9	1,0,0	12,9,17	0,0,2	101	-1	nan	nan	-0.278,1.0,1.0	1.0,1.0,-0.092	-0.062
302	"ENSMUSG00000009035"	"Tmem184b"	chr15	-	79363657	79363678	79360703	79362885	79365284	79365479	302	18,19,6	15,14,11	2,20,11	10,10,8	20	-1	nan	nan	-0.064,-0.073,-0.028	-0.01,-0.111,-0.074	0.01
303	"ENSMUSG00000009035"	"Tmem184b"	chr15	-	79365786	79365956	79365284	79365479	79366586	79366678	303	36,70,22	1,0,0	27,47,45	0,0,0	169	-1	nan	nan	-0.271,1.0,1.0	1.0,1.0,1.0	-0.424
304	"ENSMUSG00000024352"	"Spata24"	chr18	-	35660791	35660857	35660443	35660574	35662011	35662122	304	5,5,6	0,1,0	1,1,0	1,0,0	65	-1	1	nan	1.0,-0.083,1.0	-0.016,1.0,NA	0.147
305	"ENSMUSG00000024352"	"Spata24"	chr18	-	35660791	35660891	35660443	35660574	35662011	35662156	305	3,3,4	0,1,0	1,0,0	1,0,0	99	-1	1	nan	1.0,-0.031,1.0	-0.01,NA,NA	0.666
306	"ENSMUSG00000109061"	"Gm49320"	chr8	+	4240687	4240735	4238864	4239033	4243303	4243445	306	19,83,36	0,1,0	51,102,99	1,0,1	47	-1	nan	nan	1.0,2.306,1.0	12.75,1.0,1.904	-3.783
307	"ENSMUSG00000109061"	"Gm49320"	chr8	+	4244860	4245003	4244694	4244775	4245542	4245588	307	88,165,108	2,0,0	175,118,110	0,0,0	142	-1	nan	nan	-0.449,1.0,1.0	1.0,1.0,1.0	-0.483
309	"ENSMUSG00000034216"	"Vps18"	chr2	+	119290120	119290294	119288786	119289130	119292697	119292789	309	7,8,2	0,0,0	9,7,8	0,1,0	173	-1	nan	nan	1.0,1.0,1.0	1.0,-0.042,1.0	0.347
310	"ENSMUSG00000034216"	"Vps18"	chr2	+	119290152	119290294	119288739	119289130	119292697	119292789	310	13,26,11	0,0,0	19,17,19	0,1,0	141	-1	nan	nan	1.0,1.0,1.0	1.0,-0.137,1.0	0.379
311	"ENSMUSG00000052395"	"Rft1"	chr14	+	30658308	30658394	30654359	30654475	30660196	30660313	311	0,3,3	0,0,0	1,4,6	0,0,1	85	-1	1	nan	NA,1.0,1.0	1.0,1.0,-0.076	0.359
313	"ENSMUSG00000052395"	"Rft1"	chr14	+	30666678	30666816	30663077	30663179	30674169	30674248	313	8,17,4	1,0,0	8,5,12	0,0,0	137	-1	nan	nan	-0.062,1.0,1.0	1.0,1.0,1.0	-0.354
315	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107746018	107746180	107745086	107745236	107749707	107749796	315	57,67,80	1,0,0	55,28,33	0,0,0	161	-1	nan	nan	-0.548,1.0,1.0	1.0,1.0,1.0	-0.516
316	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107750007	107750092	107749707	107749799	107750462	107750548	316	43,65,48	0,1,1	27,62,46	0,0,1	84	-1	nan	nan	1.0,-3.421,-1.333	1.0,1.0,-1.211	-1.514
318	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107759775	107759849	107756908	107756992	107760321	107760391	318	15,17,8	2,0,0	14,18,21	3,0,1	73	-1	nan	nan	-0.115,1.0,1.0	-0.068,1.0,-0.404	0.452
319	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107760321	107760391	107756908	107756992	107765494	107765646	319	20,20,13	0,0,0	14,21,15	0,1,0	69	-1	nan	nan	1.0,1.0,1.0	1.0,-0.438,1.0	0.479
320	"ENSMUSG00000027637"	"Rab5if"	chr2	+	156865256	156865360	156863127	156863417	156872337	156872467	320	141,200,161	1,1,1	160,82,119	0,0,0	103	-1	nan	nan	3.711,2.062,2.776	1.0,1.0,1.0	1.85
321	"ENSMUSG00000027637"	"Rab5if"	chr2	+	156872337	156872467	156865256	156865360	156873042	156873398	321	177,168,182	0,1,0	113,107,129	0,0,0	129	-1	nan	nan	1.0,4.308,1.0	1.0,1.0,1.0	1.103
325	"ENSMUSG00000022965"	"Ifngr2"	chr16	+	91554947	91555080	91547071	91547232	91557884	91558078	325	79,170,76	0,1,0	102,132,142	0,2,3	132	-1	nan	nan	1.0,4.474,1.0	1.0,-1.0,-0.559	2.344
326	"ENSMUSG00000022965"	"Ifngr2"	chr16	+	91557884	91558078	91554947	91555080	91559976	91560125	326	150,218,141	0,0,1	154,177,173	0,0,0	193	-1	nan	nan	1.0,1.0,-2.712	1.0,1.0,1.0	-1.237
327	"ENSMUSG00000022965"	"Ifngr2"	chr16	+	91560544	91560704	91559976	91560125	91561619	91561777	327	193,275,164	0,0,0	171,134,135	0,1,0	159	-1	nan	nan	1.0,1.0,1.0	1.0,-5.36,1.0	2.12
333	"ENSMUSG00000053907"	"Mat2a"	chr6	-	72434658	72434739	72433899	72434395	72434980	72435076	333	0,0,0	76,160,125	2,0,0	140,63,54	80	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.0	0.0
337	"ENSMUSG00000070034"	"Sp110"	chr1	-	85579056	85579199	85576898	85577345	85579643	85579745	337	2,5,4	1,0,0	1,4,2	0,0,0	142	-1	nan	nan	-0.014,1.0,1.0	1.0,1.0,1.0	-0.338
339	"ENSMUSG00000042487"	"Leo1"	chr9	+	75449356	75449502	75447101	75448396	75450487	75450572	339	62,74,58	3,0,0	53,26,39	0,0,0	145	-1	nan	nan	-0.166,1.0,1.0	1.0,1.0,1.0	-0.389
340	"ENSMUSG00000044134"	"Pheta1"	chr5	+	121850469	121850546	121848994	121849124	121851167	121851279	340	5,17,3	0,1,0	1,14,22	0,1,0	76	-1	nan	nan	1.0,-0.288,1.0	1.0,-0.226,1.0	-0.021
341	"ENSMUSG00000086247"	"Gm15787"	chr5	-	110168194	110168484	110162452	110162609	110176316	110176466	341	3,7,2	0,0,2	3,5,4	0,1,0	289	-1	nan	nan	1.0,1.0,-0.003	1.0,-0.018,1.0	0.005
342	"ENSMUSG00000086247"	"Gm15787"	chr5	-	110170262	110170347	110167507	110168484	110176316	110176504	342	0,0,0	2,3,1	0,1,0	1,2,3	84	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.006,-0.0	0.002
344	"ENSMUSG00000041303"	"Gtf3c3"	chr1	-	54404979	54405170	54403510	54403635	54405836	54406074	344	15,23,14	0,0,2	25,17,10	0,0,1	190	-1	nan	nan	1.0,1.0,-0.038	1.0,1.0,-0.056	0.006
345	"ENSMUSG00000001604"	"Tcea3"	chr4	+	136257923	136257986	136255149	136255288	136264446	136264484	345	438,517,398	0,0,0	388,159,160	1,0,0	62	-1	1	nan	1.0,1.0,1.0	1.19,1.0,1.0	-0.063
346	"ENSMUSG00000001604"	"Tcea3"	chr4	+	136273643	136273715	136271232	136271379	136274779	136274898	346	882,998,831	4,0,0	739,739,772	1,0,1	71	-1	nan	nan	1.475,1.0,1.0	1.106,1.0,1.101	0.089
347	"ENSMUSG00000030562"	"Nox4"	chr7	+	87327130	87327200	87323932	87323995	87338956	87339017	347	0,0,1	0,2,1	0,0,0	1,0,0	69	-1	1	nan	NA,-0.0,-0.015	-0.0,NA,NA	-0.007
349	"ENSMUSG00000020650"	"Bcap29"	chr12	-	31617074	31617180	31600643	31600744	31626725	31626876	349	33,52,47	0,1,0	26,3,11	0,0,0	105	-1	nan	nan	1.0,-0.981,1.0	1.0,1.0,1.0	-0.66
350	"ENSMUSG00000020650"	"Bcap29"	chr12	-	31624114	31624250	31617074	31617180	31626725	31626876	350	50,69,58	2,0,4	81,25,26	0,0,2	135	-1	nan	nan	-0.227,1.0,-0.12	1.0,1.0,-0.107	-0.413
351	"ENSMUSG00000031505"	"Naxd"	chr8	+	11505430	11505519	11504884	11504930	11506706	11506815	351	56,66,91	2,0,0	39,53,62	0,0,0	88	-1	nan	nan	-0.467,1.0,1.0	1.0,1.0,1.0	-0.489
352	"ENSMUSG00000031505"	"Naxd"	chr8	+	11511876	11511997	11510226	11510347	11512894	11513287	352	86,105,111	0,1,3	54,75,58	2,5,0	120	-1	nan	nan	1.0,-7.0,-0.446	-0.29,-0.143,1.0	-2.338
353	"ENSMUSG00000020349"	"Ppp2ca"	chr11	+	52113119	52113329	52098680	52099150	52117986	52118160	353	306,344,328	0,1,0	424,369,297	0,0,0	209	-1	nan	nan	1.0,2.548,1.0	1.0,1.0,1.0	0.516
354	"ENSMUSG00000022754"	"Tmem45a"	chr16	-	56809898	56810071	56806489	56806776	56811525	56811549	354	0,1,1	1,4,4	0,0,1	5,3,2	172	-1	1	nan	-0.0,-0.001,-0.001	-0.0,-0.0,-0.003	0.0
362	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41488193	41488268	41402123	41402263	41528122	41528200	362	0,0,0	0,2,0	3,0,0	0,1,0	74	-1	1	nan	NA,-0.0,NA	1.0,-0.0,NA	-0.5
364	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41488193	41488268	41474854	41475153	41528122	41528200	364	3,8,0	0,2,2	4,1,0	0,4,1	74	-1	nan	nan	1.0,-0.057,-0.0	1.0,-0.003,-0.0	-0.018
372	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102510216	102510261	102508172	102508211	102528093	102528166	372	0,0,0	1,10,4	0,0,4	6,13,6	44	-1	nan	nan	-0.0,-0.0,-0.0	-0.0,-0.0,-0.015	0.005
373	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102531312	102531330	102528093	102528166	102537111	102537146	373	1,3,1	0,0,1	2,4,8	0,1,0	17	-1	nan	nan	1.0,1.0,-0.063	1.0,-0.308,1.0	0.082
374	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102531312	102531330	102528093	102528166	102538281	102538356	374	0,1,0	0,4,1	4,5,4	9,16,9	17	-1	1	nan	NA,-0.015,-0.0	-0.027,-0.019,-0.027	0.017
375	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102537111	102537146	102528093	102528166	102538281	102538356	375	1,0,1	0,4,1	0,1,1	9,16,9	34	-1	nan	nan	1.0,-0.0,-0.03	-0.0,-0.002,-0.003	0.325
376	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102537111	102537146	102531312	102531330	102538281	102538356	376	2,2,1	0,0,0	2,4,5	4,5,1	34	-1	nan	nan	1.0,1.0,1.0	-0.015,-0.024,-0.172	1.07
377	"ENSMUSG00000042082"	"Arsb"	chr13	+	93862086	93862330	93807495	93807703	93880487	93880558	377	14,16,8	0,0,0	7,8,8	0,2,0	243	-1	nan	nan	1.0,1.0,1.0	1.0,-0.017,1.0	0.339
380	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25465467	25465520	25464848	25464880	25466316	25466437	380	4,0,0	4,7,4	1,1,0	3,4,5	52	-1	nan	nan	-0.02,-0.0,-0.0	-0.006,-0.005,-0.0	-0.003
381	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25465467	25465520	25464848	25464880	25471797	25472073	381	0,0,0	1,0,2	1,0,0	0,0,0	52	-1	1	nan	-0.0,NA,-0.0	1.0,NA,NA	-1.0
382	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25466316	25466437	25464848	25464880	25471797	25472073	382	19,20,15	1,0,2	6,13,16	0,0,0	120	-1	nan	nan	-0.188,1.0,-0.067	1.0,1.0,1.0	-0.752
384	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25473797	25474052	25471375	25472073	25474519	25474804	384	3,3,3	1,1,0	1,1,1	0,0,0	254	-1	nan	nan	-0.012,-0.012,1.0	1.0,1.0,1.0	-0.675
385	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25474519	25474804	25471797	25472073	25476343	25476703	385	3,1,1	8,8,10	2,0,1	5,3,7	284	-1	1	nan	-0.001,-0.0,-0.0	-0.001,-0.0,-0.001	0.0
390	"ENSMUSG00000030428"	"Ttyh1"	chr7	+	4133356	4133402	4133029	4133217	4133662	4133738	390	1,1,3	0,0,0	2,10,5	0,1,0	45	-1	nan	nan	1.0,1.0,1.0	1.0,-0.286,1.0	0.429
391	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3429267	3429352	3425363	3425415	3433746	3433806	391	0,3,3	0,0,1	6,0,4	0,0,0	84	-1	1	nan	NA,1.0,-0.037	1.0,NA,1.0	-0.518
397	"ENSMUSG00000029462"	"Vps29"	chr5	+	122356793	122356805	122354384	122354476	122360012	122360204	397	3,2,7	3,0,5	2,3,3	3,9,3	11	-1	nan	nan	-0.1,1.0,-0.146	-0.065,-0.031,-0.1	0.317
400	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109519917	109519993	109519584	109519648	109520467	109520597	400	664,729,1413	0,0,0	625,932,797	1,0,0	75	-1	1	nan	1.0,1.0,1.0	1.136,1.0,1.0	-0.045
401	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109520467	109520642	109519584	109519993	109521600	109521766	401	508,515,977	1,4,2	469,613,534	0,0,0	174	-1	nan	nan	1.521,-2.845,1.553	1.0,1.0,1.0	-0.924
