ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
256	"ENSMUSG00000041506"	"Rrp9"	chr9	+	106482911	106483211	106482911	106483036	106483118	106483211
257	"ENSMUSG00000013562"	"4833413E03Rik"	chr17	+	31557125	31557791	31557125	31557611	31557612	31557791
258	"ENSMUSG00000028670"	"Lypla2"	chr4	-	135969427	135969674	135969427	135969529	135969600	135969674
259	"ENSMUSG00000030872"	"Gga2"	chr7	-	121986721	121989801	121986721	121987664	121988273	121989801
260	"ENSMUSG00000047330"	"Kcne4"	chr1	+	78817610	78820028	78817610	78817821	78818496	78820028
261	"ENSMUSG00000028392"	"Bspry"	chr4	+	62495997	62497298	62495997	62496571	62496981	62497298
262	"ENSMUSG00000052142"	"Rasal3"	chr17	-	32392045	32392788	32392045	32392203	32392397	32392788
263	"ENSMUSG00000052142"	"Rasal3"	chr17	-	32403055	32403581	32403055	32403399	32403520	32403581
264	"ENSMUSG00000066747"	"Olfr878"	chr9	+	37918640	37922441	37918640	37918755	37919827	37922441
265	"ENSMUSG00000001249"	"Hpn"	chr7	-	31103153	31103423	31103153	31103194	31103300	31103423
266	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3558660	3559159	3558660	3558693	3559096	3559159
267	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3558660	3559159	3558660	3558693	3559137	3559159
268	"ENSMUSG00000036466"	"Megf11"	chr9	+	64705726	64709205	64705726	64705933	64706526	64709205
269	"ENSMUSG00000040459"	"Arglu1"	chr8	-	8681383	8683973	8681383	8681467	8683747	8683973
270	"ENSMUSG00000022779"	"Top3b"	chr16	+	16889482	16890261	16889482	16889611	16890111	16890261
271	"ENSMUSG00000021476"	"Habp4"	chr13	+	64182106	64184758	64182106	64182278	64184572	64184758
272	"ENSMUSG00000030744"	"Rps3"	chr7	-	99482260	99482700	99482260	99482354	99482569	99482700
273	"ENSMUSG00000115987"	"Vps28"	chr15	-	76622470	76622708	76622470	76622562	76622654	76622708
274	"ENSMUSG00000115987"	"Vps28"	chr15	-	76623170	76623494	76623170	76623272	76623388	76623494
275	"ENSMUSG00000115987"	"Vps28"	chr15	-	76623170	76624175	76623170	76623494	76624085	76624175
276	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9959097	9959315	9959097	9959171	9959254	9959315
277	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986603	9986288	9986355	9986552	9986603
278	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986761	9986288	9986603	9986690	9986761
279	"ENSMUSG00000074067"	"Gm10619"	chr7	-	73808221	73810182	73808221	73809745	73809746	73810182
280	"ENSMUSG00000037773"	"Pced1a"	chr2	-	130422224	130422704	130422224	130422375	130422465	130422704
281	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30309480	30310054	30309480	30309559	30309985	30310054
282	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30309480	30310054	30309480	30309559	30310027	30310054
283	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30312236	30312707	30312236	30312388	30312505	30312707
284	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30312236	30312707	30312236	30312388	30312590	30312707
285	"ENSMUSG00000001415"	"Smg5"	chr3	+	88342440	88342564	88342440	88342480	88342522	88342564
286	"ENSMUSG00000028057"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717572	88717658
287	"ENSMUSG00000028057"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717601	88717658
288	"ENSMUSG00000028057"	"Rit1"	chr3	+	88725994	88726471	88725994	88726068	88726279	88726471
289	"ENSMUSG00000028057"	"Rit1"	chr3	+	88725994	88726471	88725994	88726179	88726279	88726471
290	"ENSMUSG00000047502"	"Mroh7"	chr4	-	106702482	106703191	106702482	106702637	106703014	106703191
291	"ENSMUSG00000031537"	"Ikbkb"	chr8	-	22665488	22665911	22665488	22665636	22665811	22665911
292	"ENSMUSG00000023484"	"Prph"	chr15	+	99056768	99057158	99056768	99056936	99057032	99057158
293	"ENSMUSG00000037487"	"Ubr5"	chr15	-	37973302	37975671	37973302	37973458	37975586	37975671
294	"ENSMUSG00000027185"	"Nat10"	chr2	-	103725663	103726239	103725663	103725762	103726119	103726239
295	"ENSMUSG00000027185"	"Nat10"	chr2	-	103734374	103734990	103734374	103734525	103734865	103734990
296	"ENSMUSG00000027185"	"Nat10"	chr2	-	103734374	103734990	103734374	103734525	103734917	103734990
297	"ENSMUSG00000041921"	"Metap1d"	chr2	+	71509740	71511560	71509740	71509890	71511411	71511560
298	"ENSMUSG00000060878"	"Olfr1420"	chr19	+	11895674	11898079	11895674	11895751	11896695	11898079
299	"ENSMUSG00000038637"	"Lrrc56"	chr7	+	141196981	141198361	141196981	141197169	141198273	141198361
300	"ENSMUSG00000029650"	"Slc46a3"	chr5	-	147894480	147894815	147894480	147894596	147894708	147894815
301	"ENSMUSG00000033735"	"Spr"	chr6	-	85136822	85137113	85136822	85136931	85137060	85137113
302	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5969671	5971826	5969671	5970131	5970161	5971826
303	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5972631	5972888	5972631	5972726	5972812	5972888
304	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4125959	4126200	4125959	4126040	4126041	4126200
305	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127549	4127836	4127549	4127639	4127759	4127836
306	"ENSMUSG00000002068"	"Ccne1"	chr7	-	38106278	38106683	38106278	38106347	38106595	38106683
307	"ENSMUSG00000033257"	"Ttll4"	chr1	+	74678897	74680463	74678897	74678931	74680353	74680463
308	"ENSMUSG00000094098"	"Vmn2r44"	chr7	-	8366163	8370658	8366163	8368391	8370534	8370658
309	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44858162	44858749	44858162	44858209	44858452	44858749
310	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44859722	44859945	44859722	44859802	44859887	44859945
311	"ENSMUSG00000036067"	"Slc2a6"	chr2	-	27023087	27023643	27023087	27023249	27023534	27023643
312	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122791607	122791934	122791607	122791735	122791826	122791934
313	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122791607	122791934	122791607	122791755	122791826	122791934
314	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122799338	122800593	122799338	122799474	122800450	122800593
315	"ENSMUSG00000062127"	"Cttnbp2nl"	chr3	-	105007947	105011423	105007947	105008055	105011192	105011423
316	"ENSMUSG00000038429"	"Usp5"	chr6	-	124816983	124817471	124816983	124817068	124817317	124817471
317	"ENSMUSG00000020527"	"Myo19"	chr11	+	84905539	84907402	84905539	84905643	84907235	84907402
318	"ENSMUSG00000056600"	"Olfr90"	chr17	-	37083870	37086405	37083870	37085929	37086234	37086405
319	"ENSMUSG00000056600"	"Olfr90"	chr17	-	37083870	37086405	37083870	37086174	37086302	37086405
320	"ENSMUSG00000117863"	"Vmn1r61"	chr7	-	5601646	5609156	5601646	5604857	5609036	5609156
321	"ENSMUSG00000117792"	"4930588A03Rik"	chr18	-	43161834	43162368	43161834	43161895	43162138	43162368
322	"ENSMUSG00000044106"	"Olfr868"	chr9	+	20100756	20104754	20100756	20101134	20102337	20104754
323	"ENSMUSG00000040029"	"Ipo8"	chr6	-	148770682	148775093	148770682	148772809	148774976	148775093
324	"ENSMUSG00000045128"	"Rpl18a"	chr8	-	70895378	70895709	70895378	70895507	70895599	70895709
325	"ENSMUSG00000045128"	"Rpl18a"	chr8	-	70895599	70896045	70895599	70895709	70895915	70896045
326	"ENSMUSG00000073876"	"Gm13305"	chr4	-	42162041	42162928	42162041	42162205	42162761	42162928
327	"ENSMUSG00000073876"	"Gm13305"	chr4	-	42162761	42163039	42162761	42162928	42163006	42163039
328	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185266900	185267279	185266900	185267014	185267172	185267279
329	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185266900	185267279	185266900	185267074	185267172	185267279
330	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185275911	185277221	185275911	185275947	185277146	185277221
331	"ENSMUSG00000034126"	"Pomt2"	chr12	-	87111336	87111583	87111336	87111442	87111523	87111583
332	"ENSMUSG00000034761"	"Map4k5"	chr12	-	69807197	69809282	69807197	69807253	69809211	69809282
333	"ENSMUSG00000025077"	"Dclre1a"	chr19	-	56540181	56541623	56540181	56540322	56541504	56541623
334	"ENSMUSG00000114452"	"A530001N23Rik"	chr13	-	60486582	60487299	60486582	60486722	60487199	60487299
335	"ENSMUSG00000114452"	"A530001N23Rik"	chr13	-	60487199	60487627	60487199	60487299	60487396	60487627
336	"ENSMUSG00000091670"	"Vmn2r105"	chr17	-	20226205	20226421	20226205	20226262	20226352	20226421
337	"ENSMUSG00000091670"	"Vmn2r105"	chr17	-	20226205	20226421	20226205	20226262	20226358	20226421
338	"ENSMUSG00000022456"	"Sept3"	chr15	+	82290737	82294574	82290737	82290831	82291252	82294574
339	"ENSMUSG00000016559"	"H3f3b"	chr11	-	116023624	116024019	116023624	116023778	116023881	116024019
340	"ENSMUSG00000024908"	"Ppp6r3"	chr19	-	3483527	3487091	3483527	3484916	3486975	3487091
341	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51469819	51471411	51469819	51469926	51470970	51471411
342	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51477477	51478399	51477477	51477616	51477721	51478399
343	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51477477	51478399	51477477	51477616	51477824	51478399
344	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51477477	51478399	51477477	51477616	51478300	51478399
345	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51477477	51478399	51477477	51477616	51478371	51478399
346	"ENSMUSG00000035086"	"Becn1"	chr11	-	101289782	101290499	101289782	101289925	101290438	101290499
347	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294000	101295164	101294000	101294147	101294965	101295164
348	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294000	101295164	101294000	101294147	101294969	101295164
349	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294000	101295164	101294000	101294228	101294969	101295164
350	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294000	101295164	101294000	101294228	101295034	101295164
351	"ENSMUSG00000035086"	"Becn1"	chr11	-	101295533	101296316	101295533	101295624	101296193	101296316
352	"ENSMUSG00000035086"	"Becn1"	chr11	-	101295533	101296316	101295533	101295624	101296257	101296316
353	"ENSMUSG00000039001"	"Rps21"	chr2	+	180257620	180257851	180257620	180257683	180257787	180257851
354	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8889123	8889727	8889123	8889248	8889636	8889727
355	"ENSMUSG00000029326"	"Enoph1"	chr5	+	100067798	100068760	100067798	100067941	100068295	100068760
356	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40801917	40802623	40801917	40802127	40802417	40802623
357	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40802417	40802891	40802417	40802623	40802738	40802891
358	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40802417	40802891	40802417	40802623	40802795	40802891
359	"ENSMUSG00000035711"	"Dok3"	chr13	-	55527331	55528554	55527331	55527637	55528448	55528554
360	"ENSMUSG00000040434"	"Large2"	chr2	-	92365626	92366068	92365626	92365822	92365918	92366068
361	"ENSMUSG00000040434"	"Large2"	chr2	-	92370565	92370893	92370565	92370663	92370738	92370893
362	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105844672	105845178	105844672	105844995	105845073	105845178
363	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105845259	105846391	105845259	105845436	105846164	105846391
364	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105845259	105846391	105845259	105845436	105846315	105846391
365	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105846164	105846391	105846164	105846221	105846315	105846391
366	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105849186	105849521	105849186	105849323	105849424	105849521
367	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105849625	105849923	105849625	105849713	105849832	105849923
368	"ENSMUSG00000030981"	"Mmp21"	chr7	-	133678545	133680061	133678545	133679077	133679884	133680061
369	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332238	29332660	29332778
370	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332257	29332660	29332778
371	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332279	29332660	29332778
372	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29333513	29333842	29333513	29333589	29333774	29333842
373	"ENSMUSG00000070459"	"Olfr290"	chr7	+	84915758	84920861	84915758	84919659	84920084	84920861
374	"ENSMUSG00000062818"	"Vmn1r51"	chr6	+	90124656	90132264	90124656	90124765	90128232	90132264
375	"ENSMUSG00000062818"	"Vmn1r51"	chr6	+	90124656	90132264	90124656	90124765	90128425	90132264
376	"ENSMUSG00000001065"	"Zfp276"	chr8	+	123264815	123265070	123264815	123264926	123264994	123265070
377	"ENSMUSG00000029359"	"Tesc"	chr5	+	118056376	118056644	118056376	118056438	118056536	118056644
378	"ENSMUSG00000029359"	"Tesc"	chr5	+	118056376	118056644	118056376	118056443	118056536	118056644
379	"ENSMUSG00000022587"	"Ly6e"	chr15	+	74957776	74958388	74957776	74957877	74958268	74958388
380	"ENSMUSG00000022587"	"Ly6e"	chr15	+	74958268	74959331	74958268	74958388	74958492	74959331
381	"ENSMUSG00000028102"	"Pex11b"	chr3	+	96643574	96644726	96643574	96644015	96644435	96644726
382	"ENSMUSG00000020840"	"Blmh"	chr11	+	76949959	76951185	76949959	76950069	76951043	76951185
383	"ENSMUSG00000028826"	"Maco1"	chr4	-	134802758	134806691	134802758	134804564	134806516	134806691
384	"ENSMUSG00000029868"	"Trpv6"	chr6	-	41625134	41625571	41625134	41625347	41625424	41625571
385	"ENSMUSG00000040703"	"Cyp2s1"	chr7	-	25802474	25804057	25802474	25803759	25803915	25804057
386	"ENSMUSG00000021340"	"Gpld1"	chr13	+	24962626	24962877	24962626	24962654	24962737	24962877
387	"ENSMUSG00000025499"	"Hras"	chr7	-	141190929	141191467	141190929	141191227	141191341	141191467
388	"ENSMUSG00000025499"	"Hras"	chr7	-	141191341	141192290	141191341	141191467	141192130	141192290
389	"ENSMUSG00000046678"	"Olfr981"	chr9	+	40025150	40030377	40025150	40025409	40028030	40030377
390	"ENSMUSG00000034837"	"Gnat1"	chr9	-	107676892	107677286	107676892	107677021	107677128	107677286
391	"ENSMUSG00000034837"	"Gnat1"	chr9	-	107677373	107677673	107677373	107677515	107677630	107677673
392	"ENSMUSG00000036833"	"Pnpla7"	chr2	+	25002614	25003032	25002614	25002715	25002888	25003032
393	"ENSMUSG00000023903"	"Mmp25"	chr17	-	23631790	23632633	23631790	23631873	23632548	23632633
394	"ENSMUSG00000023903"	"Mmp25"	chr17	-	23639752	23640274	23639752	23639936	23640138	23640274
395	"ENSMUSG00000023903"	"Mmp25"	chr17	-	23639752	23640274	23639752	23640042	23640138	23640274
396	"ENSMUSG00000024947"	"Men1"	chr19	+	6335038	6335905	6335038	6335082	6335444	6335905
397	"ENSMUSG00000024947"	"Men1"	chr19	+	6338282	6338961	6338282	6338419	6338825	6338961
398	"ENSMUSG00000110981"	"Gm35940"	chr9	+	41832445	41838418	41832445	41836161	41838376	41838418
399	"ENSMUSG00000022553"	"Maf1"	chr15	+	76353137	76353460	76353137	76353259	76353340	76353460
400	"ENSMUSG00000046295"	"Ankle1"	chr8	+	71406678	71407749	71406678	71406784	71406861	71407749
401	"ENSMUSG00000046295"	"Ankle1"	chr8	+	71406861	71407749	71406861	71406973	71407212	71407749
402	"ENSMUSG00000046295"	"Ankle1"	chr8	+	71406861	71407749	71406861	71406973	71407272	71407749
403	"ENSMUSG00000040652"	"Oaz2"	chr9	+	65686195	65686353	65686195	65686268	65686272	65686353
404	"ENSMUSG00000040652"	"Oaz2"	chr9	+	65686195	65686353	65686195	65686271	65686272	65686353
405	"ENSMUSG00000003526"	"Prodh"	chr16	-	18077443	18077883	18077443	18077529	18077790	18077883
406	"ENSMUSG00000003526"	"Prodh"	chr16	-	18077443	18077883	18077443	18077590	18077790	18077883
407	"ENSMUSG00000001687"	"Ubl3"	chr5	-	148552156	148552789	148552156	148552587	148552637	148552789
408	"ENSMUSG00000026565"	"Pou2f1"	chr1	-	165875456	165876048	165875456	165875516	165875902	165876048
409	"ENSMUSG00000037266"	"Rsrp1"	chr4	+	134923874	134924482	134923874	134923909	134924082	134924482
410	"ENSMUSG00000037266"	"Rsrp1"	chr4	+	134925292	134926818	134925292	134925432	134926025	134926818
411	"ENSMUSG00000037266"	"Rsrp1"	chr4	+	134925292	134926818	134925292	134925432	134926734	134926818
412	"ENSMUSG00000028393"	"Alad"	chr4	-	62510867	62511612	62510867	62510923	62511523	62511612
413	"ENSMUSG00000018442"	"Derl2"	chr11	-	71013442	71015800	71013442	71013638	71015726	71015800
414	"ENSMUSG00000057110"	"Cntrl"	chr2	+	35175537	35176322	35175537	35175600	35176127	35176322
415	"ENSMUSG00000041343"	"Ankrd42"	chr7	-	92610243	92610650	92610243	92610371	92610544	92610650
416	"ENSMUSG00000026457"	"Adipor1"	chr1	+	134423957	134424922	134423957	134424074	134424750	134424922
417	"ENSMUSG00000038822"	"Hace1"	chr10	+	45700953	45709994	45700953	45701024	45709880	45709994
418	"ENSMUSG00000039648"	"Kyat1"	chr2	-	30185125	30185753	30185125	30185569	30185666	30185753
419	"ENSMUSG00000020059"	"Sycp3"	chr10	+	88472675	88473236	88472675	88472780	88472904	88473236
420	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96566015	96568487	96566015	96566122	96568363	96568487
421	"ENSMUSG00000042105"	"Inpp5f"	chr7	+	128688488	128689246	128688488	128688746	128689227	128689246
422	"ENSMUSG00000002763"	"Pex6"	chr17	+	46723673	46724027	46723673	46723735	46723918	46724027
423	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103919391	103919876	103919391	103919631	103919718	103919876
424	"ENSMUSG00000097125"	"Gm26885"	chr17	-	29461194	29463656	29461194	29461865	29463389	29463656
425	"ENSMUSG00000002799"	"Jag2"	chr12	-	112915470	112915993	112915470	112915517	112915604	112915993
426	"ENSMUSG00000002799"	"Jag2"	chr12	-	112915604	112915993	112915604	112915718	112915879	112915993
427	"ENSMUSG00000002799"	"Jag2"	chr12	-	112916603	112916939	112916603	112916723	112916808	112916939
428	"ENSMUSG00000071644"	"Eef1g"	chr19	+	8969161	8969506	8969161	8969225	8969363	8969506
429	"ENSMUSG00000039686"	"Zer1"	chr2	-	30107494	30108122	30107494	30107668	30107975	30108122
430	"ENSMUSG00000039686"	"Zer1"	chr2	-	30107975	30108335	30107975	30108122	30108220	30108335
431	"ENSMUSG00000039686"	"Zer1"	chr2	-	30108220	30110381	30108220	30108335	30110204	30110381
432	"ENSMUSG00000061046"	"Haghl"	chr17	-	25783502	25783886	25783502	25783582	25783784	25783886
433	"ENSMUSG00000070856"	"Olfr1115"	chr2	+	87250328	87253868	87250328	87250665	87251839	87253868
434	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90257116	90257411	90257116	90257218	90257294	90257411
435	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90258464	90259492	90258464	90258526	90259385	90259492
436	"ENSMUSG00000003421"	"Nosip"	chr7	+	45076068	45076428	45076068	45076228	45076309	45076428
437	"ENSMUSG00000039449"	"Prpf18"	chr2	-	4637147	4638995	4637147	4637216	4638848	4638995
438	"ENSMUSG00000027360"	"Hdc"	chr2	-	126604240	126606482	126604240	126604375	126606359	126606482
439	"ENSMUSG00000063011"	"Msln"	chr17	-	25752941	25753424	25752941	25753062	25753377	25753424
440	"ENSMUSG00000063011"	"Msln"	chr17	-	25752941	25753424	25752941	25753074	25753377	25753424
441	"ENSMUSG00000063011"	"Msln"	chr17	-	25754131	25754377	25754131	25754222	25754342	25754377
442	"ENSMUSG00000012123"	"Crybg2"	chr4	+	134089271	134091236	134089271	134089395	134091077	134091236
443	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152244872	152245283	152244872	152244996	152245101	152245283
444	"ENSMUSG00000032383"	"Ppib"	chr9	+	66062988	66065671	66062988	66063082	66065486	66065671
445	"ENSMUSG00000020898"	"Ctc1"	chr11	+	69021029	69022614	69021029	69021115	69022376	69022614
446	"ENSMUSG00000020898"	"Ctc1"	chr11	+	69021029	69022614	69021029	69021193	69022376	69022614
447	"ENSMUSG00000020898"	"Ctc1"	chr11	+	69021029	69022614	69021029	69021193	69022392	69022614
448	"ENSMUSG00000089832"	"Shkbp1"	chr7	-	27355400	27355626	27355400	27355446	27355572	27355626
449	"ENSMUSG00000016763"	"Scube1"	chr15	-	83608217	83608876	83608217	83608297	83608723	83608876
450	"ENSMUSG00000016763"	"Scube1"	chr15	-	83608217	83608876	83608217	83608309	83608723	83608876
451	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133251	135133659	135133251	135133408	135133543	135133659
452	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133753	135134121	135133753	135133873	135133946	135134121
453	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133753	135134121	135133753	135133873	135133953	135134121
454	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133753	135134121	135133753	135133873	135133993	135134121
455	"ENSMUSG00000046650"	"Olfr1440"	chr19	+	12394244	12395333	12394244	12394632	12395250	12395333
456	"ENSMUSG00000046650"	"Olfr1440"	chr19	+	12394244	12401584	12394244	12395333	12396409	12401584
457	"ENSMUSG00000052221"	"Ppp1r36"	chr12	+	76436142	76437638	76436142	76436277	76437595	76437638
458	"ENSMUSG00000008682"	"Rpl10"	chrX	+	74271659	74271907	74271659	74271718	74271799	74271907
459	"ENSMUSG00000025470"	"Zfp511"	chr7	+	140039325	140040602	140039325	140039445	140040242	140040602
460	"ENSMUSG00000079507"	"H2-Q1"	chr17	+	35320820	35321550	35320820	35321090	35321274	35321550
461	"ENSMUSG00000079507"	"H2-Q1"	chr17	+	35323466	35325099	35323466	35323601	35324181	35325099
462	"ENSMUSG00000045752"	"Tssc4"	chr7	+	143069935	143071087	143069935	143070292	143070791	143071087
463	"ENSMUSG00000021223"	"Papln"	chr12	+	83775342	83776561	83775342	83775469	83776353	83776561
464	"ENSMUSG00000052331"	"Ankrd44"	chr1	-	54657615	54659006	54657615	54657699	54658918	54659006
465	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32332478	32332916	32332478	32332609	32332810	32332916
466	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32333002	32334696	32333002	32333144	32334587	32334696
